Authority values
32647: 0
32676: 0.00476246
32716: 0.00695811
32736: 0.011937
32742: 0.00353266
32759: 0.0151816
32788: 0.0149213
32851: 0.00817413
32897: 0.00584051
32905: 0.0121637
32921: 0.00747439
32927: 0.0471797
32977: 0.00333406
33057: 0.0166847
33119: 0.0128998
33125: 0.00101405
33127: 0.0193301
33139: 0.0133274
33143: 0.00534183
33149: 0.0356006
33163: 0.00220247
33167: 9.45599e-05
33175: 0.00359881
33187: 0.000783932
33209: 0.0121284
33263: 0.0123415
33265: 0.0162415
33277: 0.00287881
33291: 0.00485841
33294: 0.00550931
33306: 0.0180814
33422: 0.0232639
33434: 0.000146196
33509: 0.00413926
33583: 0.0165484
33589: 0.0243116
33613: 0.00586422
33617: 0.00258765
33622: 0.00590128
33645: 0.0160911
33767: 0.0110143
33792: 0.000755486
33800: 0.0370245
33809: 0.0344809
33864: 0.000297087
33873: 0.0185247
33879: 0.0265339
33898: 0.0202586
33925: 0.000981098
33931: 0.000897427
33941: 0.0217973
33982: 0.00160996
34052: 0.0107682
34059: 0.0170193
34062: 0.0146384
34064: 0.0271386
34082: 0.0132045
34130: 0.00390177
34138: 0.00915067
34139: 0.00332096
34147: 0.0214869
34154: 0.00721549
34164: 0.0124801
34190: 0.00673239
34198: 0.0184547
34211: 0.00549805
34225: 0.000424407
34273: 0.0118234
34291: 0.00536778
34420: 0.0165395
34422: 0.000553645
34494: 0.0149967
34499: 0.00892221
34647: 0.0203148
34655: 0.0484837
34761: 0.0514005
35061: 0.00834581
35307: 0.000390028
35502: 0.0650111
35825: 0.0689657
36104: 0.00123173
36153: 0.00668923
36156: 0.00134909
36163: 0.0563504
36165: 0.0674661
36225: 0.0268317
36511: 0.0569936
36648: 0.0022241
36704: 0.00821705
36715: 0.0034409
36732: 0.00981394
36741: 0.00717431
36787: 0.0274373
37035: 0.0045629
37039: 0.000150363
37062: 0.012198
37190: 0.00344319
37351: 0.00129034
37410: 0.0321848
37428: 0.0255003
37431: 0.00045148
37481: 0.00367367
37508: 0.000163884
37516: 0.0141691
37527: 0.00244607
37535: 0.0162989
37545: 0.0142881
37566: 0.0214954
37583: 0.017202
37591: 0.0182392
37613: 0.0108092
37618: 0.00212735
37627: 0.0273442
37649: 0.00183815
37653: 0.00742872
37656: 0.00741707
37729: 0.00197952
37756: 0.0134216
37770: 0.018402
38147: 0.00393611
38252: 0.0065006
38272: 0.00655412
38284: 0.000392954
38300: 8.95519e-05
38508: 6.75304e-05
38524: 0
38553: 0.00372285
38579: 0.000196466
38714: 0.00289116
38776: 0.0124203
38857: 0.000876195
38940: 0.0230239
39120: 0.00999775
39122: 0.00627106
39173: 0.0283215
39206: 0.00538872
39316: 0.0190521
39343: 0.000335527
39388: 0.00749396
39431: 0.00124281
39448: 0.00254662
39470: 0.0264678
39570: 0.00787672
39616: 0.00136879
39623: 0.0194535
39657: 0.00480197
39675: 0.0126817
39751: 0.00311433
39777: 0
39789: 0.000920615
39848: 0.00459884
39862: 0.00328236
40203: 0.0058981
40337: 0.00162804
40353: 0.0191077
40386: 0.000179595
40410: 0.00566251
40412: 0.0064975
40419: 0.0155758
40455: 0.0263787
40469: 0.011051
40479: 0.00862202
40498: 0.00209817
40594: 0.00844248
40642: 0.0128658
40735: 0.00170596
40760: 0.000535602
40786: 3.43023e-05
40876: 0.000672765
40909: 0.0181901
40930: 0.000154859
41003: 0.00239222
41026: 0.00142728
41118: 0.00778921
41154: 0.000113553
41155: 0.0128654
41172: 0.000640022
41207: 0.00100717
41215: 0.00319144
41268: 0.00350486
41285: 0.00796577
41367: 0.00218074
41377: 0.00171759
41389: 0.00425296
41415: 0.00212632
41564: 0.00292447
41578: 0.000719764
41660: 0.00157562
41698: 0.00349728
41783: 0.00374713
41784: 0.000186994
41805: 0.00154866
41831: 0.0023799
41863: 0.00106349
41887: 0.00409854
41993: 0.000372915
42010: 0.00467759
42034: 0
42091: 0.0104579
42116: 0.0185795
42196: 0.00667005
42314: 0.0398203
42317: 0.0133063
42363: 0.00955122
42418: 0.0038316
42603: 0.0168504
42707: 0.00933271
42737: 0.00711433
42765: 0.00698734
42783: 0.00399054
42806: 0.00664905
42869: 0.00312402
42870: 0.00637124
42953: 0.0173845
42969: 0.00425493
43026: 0.0104607
43245: 0.0060935
43261: 0
43308: 0.00300573
43336: 0.00604186
43356: 0.0109525
43377: 0.000298425
43427: 0.0017383
43444: 0.0055235
43460: 0.00851066
43461: 0.00365872
43473: 0.000908351
43505: 0.0195382
43596: 0.00731653
43613: 0.0150365
43675: 0.0072112
43782: 0.00347976
43923: 0.00694601
43941: 0.0163663
43982: 0.00331658
43989: 0.00635689
43994: 0.000181385
44125: 0.00110667
44191: 0.00266856
44193: 0.00381485
44203: 0.00766856
44272: 0.0121316
44421: 0.011121
44552: 0.0014236
44667: 0.00562115
44680: 0.00216881
44706: 0.00317825
44723: 0.0096304
44743: 0.00188728
44768: 0.0102617
44883: 0.008685
44899: 0.00221859
44940: 0.0240975
44949: 0.00321051
45134: 0.000826079
45139: 0.0102464
45146: 0.0113629
45178: 0.00555426
45280: 0.00262094
45311: 0.00563506
45342: 0.00289008
45420: 0.00899479
45470: 0.0232892
45547: 0.0682587
45599: 0.0059888
45631: 0.00970094
45794: 0.00440907
45832: 0.000548682
45871: 0.00365503
45967: 0.00630382
46003: 0.00225433
46015: 0.00443445
46016: 0.0175916
46038: 0.000690325
46149: 0.00967395
46159: 0.0291767
46160: 0.00353657
46178: 0.00209628
46210: 0.000764752
46252: 0.00470153
46254: 0.000788782
46394: 0.0238297
46595: 0.00639113
46621: 0.00655838
46638: 0.00236369
46683: 0.00503602
46688: 0.00355849
46693: 0.00733607
46760: 0.00613022
47063: 0.0214158
47074: 0
47086: 0.0198302
47353: 0.000906783
47361: 0.0160415
47420: 0.00758528
47474: 0.000712005
47477: 0.00457714
47487: 0.000278137
47502: 0.00902613
47562: 0
47660: 0.00295272
47665: 0.00455006
47737: 0.00547146
47768: 0.0178082
47905: 0.0278836
47948: 0.00883373
47967: 0.00532126
48042: 0
48093: 0.0247719
48218: 0.000553778
48261: 0.00170471
48334: 0.0010273
48375: 0.000941108
48442: 0.00652808
48518: 0.0172009
48607: 0.0179062
48694: 0.00361655
48767: 0
48916: 0.0136955
48991: 0.00612476
48997: 0.0327017
49031: 0.00942041
49121: 0.00913192
49241: 0.000767439
49400: 0.00910279
49420: 0.0019936
49451: 0.00201834
49547: 0.0104305
49609: 0.0060321
49696: 0.0148624
49719: 0.0221154
49728: 0.0185864
49796: 0.00270692
49860: 0.00279445
49871: 0.024803
50100: 0.00265922
50225: 0.0120572
50460: 0.00783229
50548: 0.0161302
50585: 0.0176266
50588: 0.00718331
50711: 0.00557926
50807: 0.00449082
50960: 0.0313879
51017: 0.000121232
51079: 0.00286814
51153: 0.00953507
51155: 0.00563445
51231: 0.00352923
51252: 0.00857828
51278: 0.0184536
51346: 0.0178623
51462: 0.00344072
51499: 0.0143339
51510: 0.0145675
51512: 0.00228616
51522: 0.0150796
51641: 0.0157562
51746: 0.00889899
51791: 0.00698424
51852: 0.0238386
51853: 0.0120969
51885: 0.0345474
51913: 0.000630888
51947: 0
51983: 0.00373044
52029: 0.0025283
52103: 0.00173201
52108: 0.0128381
52211: 0.00393718
52227: 0.00954981
52263: 0.00598516
52272: 0.00642953
52313: 0.0059127
52452: 0.0078041
52491: 0.000473572
52563: 0.00454078
52626: 0.00848485
52634: 0.00110124
52648: 0.00555871
52707: 0.00714309
52780: 0.00539532
52842: 0.0120978
52888: 0.0128992
52944: 0.0112617
52989: 0.000919688
53039: 0.000446166
53045: 0.019697
53053: 0.000280343
53085: 0.00845255
53114: 0.00989794
53130: 0.00633006
53289: 0.00434504
53343: 0.00932064
53395: 0.0115349
53445: 0.00879367
53446: 0.0212348
53509: 0.0248315
53667: 0.00641667
53682: 0.00427569
53716: 0.0076844
53753: 5.84798e-05
53762: 0.0211293
53831: 0.0197534
53838: 0.0104118
53842: 0.0280288
53846: 0.0261621
53847: 0.00521698
53848: 0.0242082
53849: 0.0080099
53974: 0.00279662
54060: 0.00524839
54116: 0.0026546
54162: 0.0085858
54172: 0.00487073
54253: 0.025382
54300: 0
54314: 0.00432726
54416: 0.0119501
54488: 0.00660085
54496: 0.0124954
54621: 7.9913e-05
54695: 0.0111427
54764: 0.0015553
55033: 0.00272319
55079: 0.00391601
55130: 0.0165292
55174: 0.00289116
55205: 0.0109137
55246: 0.00019496
55325: 0.00146606
55336: 0.00151106
55359: 0.0136276
55365: 0.00366442
55387: 0.0205999
55432: 0
55452: 0.00137554
55483: 0.0059856
55890: 0.0152131
55933: 0
55942: 0.0132951
55959: 0.000445493
55974: 0.0207338
55999: 0.0053923
56106: 0.00529693
56126: 0.00704591
56231: 0.0422104
56284: 0.0197183
56285: 0.00775144
56355: 0.0017946
56472: 0.0136089
56478: 0.000117904
56509: 0.0034274
56615: 0.0450109
56667: 0.0106
56891: 0.00914738
56892: 0.00851233
56938: 0.00989389
56978: 0.00940187
57068: 0.00321253
57180: 0.0063492
57183: 0.00511276
57572: 0.000963729
57627: 0.00870311
57631: 0.0218354
57654: 0.0290494
57707: 0.0268449
57708: 0.0104112
57765: 0.016747
57848: 0.00565697
57898: 0.0165552
57974: 0.0164586
57980: 0.00440067
57985: 0.00225108
57993: 0.00554175
58009: 0.0128043
58088: 0.012541
58089: 0.0105925
58171: 0.0165892
58221: 0.0392045
58222: 0.00950436
58243: 0.000261348
58246: 0.00547794
58299: 0.00383821
58407: 0.00250758
58422: 0.017199
58499: 0.000310731
58568: 0.014572
58606: 0
58647: 0.0125115
58666: 0.0154159
58790: 0.00304133
58893: 0.0080357
58928: 0.00664181
59051: 0.00509688
59211: 7.10055e-05
59222: 0.00573592
59251: 0.00473582
59441: 0.00770184
59653: 0.0122493
59703: 0.0223751
59755: 0.0563698
59868: 0.00194925
59959: 0.000576619
60023: 0.0133951
60067: 0.00292992
60087: 0.015427
60108: 0.000710618
60288: 0.00237821
60340: 0.00425799
60408: 0.0150994
60545: 0.00195876
60600: 0.00793572
60706: 0.0103984
60727: 0.00552991
60816: 0.0024287
60883: 0.00490012
60891: 0.00296734
60903: 0.00448918
60904: 0.00946848
60921: 0.00114248
60931: 0.000139148
60980: 0.00605604
61012: 0.00326817
61026: 0.00231597
61028: 0.00277001
61069: 0.0019261
61116: 0.0106877
61164: 0.0195238
61188: 0.0131316
61366: 0.000275616
61398: 0.0307321
61479: 0.00298338
61536: 0.008236
61565: 0.00197289
61616: 0.00507199
61619: 0.00904027
61625: 0.00122425
61629: 0.00350039
61692: 0.00486909
62027: 0.00639601
62028: 0.0432082
62107: 0.0140089
62304: 0.00535549
62317: 0.00861486
62405: 0.00175072
62517: 0.00815688
62893: 0.00417495
63032: 0.00534404
63091: 0.0012569
63121: 0.0002431
63220: 0.000242006
63239: 0.00677646
63285: 0.00553717
63316: 0.00759652
63376: 0.00372509
63739: 0.000181385
63753: 0.00303891
63966: 0.00215352
63973: 0.0210569
64100: 0.00224942
64105: 0.0160401
64277: 0.00256809
64308: 0.0120853
64437: 0.00271469
64454: 0.00681655
64646: 0.0249585
64878: 0.00671271
64915: 0.00152292
65140: 0.00240874
65184: 0.00758229
65350: 0.000357317
65411: 0.0109456
65433: 0.0106586
65456: 0.00362667
65463: 0.000819609
65469: 0.00883823
65559: 0.0023977
65585: 0.00416551
65635: 0.00105176
65758: 0.0184566
65827: 0.00123331
65828: 0.012996
65880: 0.0136949
65886: 0.00443134
66002: 0.00774223
66014: 0.00243194
66107: 0.00783051
66269: 1.54573e-05
66313: 0.000363415
66380: 0.00420378
66540: 0.0165939
66785: 0.00582819
66936: 0.00416551
66956: 0.0155361
66986: 0.0195061
67030: 0.00709456
67031: 0.00417662
67153: 0.00334798
67233: 0.00455013
67312: 0
67538: 0.0145468
67679: 0.000874235
67718: 0.00322696
67801: 0.0134654
67802: 0.00683888
68110: 0.00362191
68115: 0.0322354
68227: 0.0240191
68510: 0.00853423
68736: 0.00795491
68761: 0.0119083
68836: 0.0238157
68911: 0.00917419
68969: 0.00312411
69166: 0.00867932
69170: 0.0114401
69222: 0
69328: 0.0473377
69346: 0.00027846
69488: 0.0075887
69553: 0.00133569
69609: 0.00219755
69790: 0.0205108
69894: 0.0276389
70061: 0.00840884
70075: 0.00727429
70128: 0.00703887
70209: 0.011347
70243: 0.00511514
70510: 0.0282673
70525: 0.00554715
70566: 0.0150471
70667: 0.010203
70740: 0.00134381
70760: 0.0227142
70904: 0.0052519
70983: 0.00411852
71107: 0.00913337
71236: 0.0155048
71432: 0.00704353
71589: 0.00323362
71619: 8.56346e-05
71802: 0.0130525
71925: 0.00130335
71966: 0.0190753
71996: 0.0167193
72038: 0.00536256
72128: 0.00878032
72446: 0.000168035
72595: 0.0110182
72718: 0.00472628
72758: 0.00700982
72907: 0.00565359
73041: 0.00541113
73105: 0.020764
73107: 0.00785891
73133: 0.00591028
73199: 0.00662715
73209: 0.0189489
73241: 0.00249394
73262: 0.00181582
73333: 0.0028195
74255: 0.00404155
74384: 0.00711547
74387: 0.00434473
74730: 0.0180983
74784: 0.00380421
74800: 0.00104461
74962: 0.00180065
75129: 0.0122048
75179: 0.00841347
75358: 0.00788441
75433: 0.0132744
75458: 0.00886272
75887: 0.00395232
76264: 0.0158413
76656: 0.00297987
76894: 0.00620962
76972: 0.0257611
77118: 0.00922637
77173: 0.000117904
77180: 0.00214657
77229: 0.010361
77245: 0.00713392
77252: 0.00722341
77254: 0.00428819
77260: 0.00433669
77538: 0.000118383
77547: 0.00592857
77549: 0.00353937
77664: 0.0267046
77743: 0.0031639
77761: 0.0138535
77784: 0.00587084
77795: 0.00487226
77808: 0.00936875
77815: 0.0189546
77826: 0.0109539
77882: 0.00618499
77887: 0.0111286
77933: 0.000650857
77934: 0.00718
78066: 0.00600549
78239: 0.0136257
78300: 0.00450325
78969: 0.00381167
79007: 0.00320336
79448: 0.00209926
79766: 0.00512494
80103: 0.0049228
80150: 0.00325016
80393: 0.00215449
80472: 0
80733: 0.0021554
80750: 0.00581172
80765: 0.00847952
80872: 0.00875497
80980: 0.00116194
81193: 0.0255252
81222: 0.00342845
81223: 0.0114779
81450: 0.00369741
81601: 0.0133502
81620: 0.000116207
81726: 0.00928641
81926: 0.0118324
82026: 0.0195143
82208: 0.0151519
82357: 0.00130638
82759: 0.00428885
82898: 0.00366954
82930: 0.00689867
83045: 0.01176
83060: 0.00445672
83220: 0.0187849
83312: 0.00433554
83368: 0.000515588
83392: 0.019399
83393: 0.00406247
83469: 0.00191443
83499: 0.0111236
83688: 0.0107368
83870: 0.0044549
84404: 0.00833728
84504: 0.0142045
84515: 0.00677202
84777: 0.00973231
85232: 0.00396188
85423: 0.0100021
85427: 0.0134473
85468: 0.0117545
86124: 0.0118158
86368: 0.000267928
86652: 4.24742e-05
86654: 0.00692576
86664: 0
86772: 0.00566183
86787: 0
86801: 1.40087e-05
87019: 0.000399347
87021: 0.0145789
87231: 0.0148447
87273: 0.00258377
87606: 0.00631631
88369: 0.000816054
88379: 0.00343902
88392: 0.00722193
88444: 0.00358426
88572: 0.0101468
88611: 0.00543234
88785: 0.000770695
88885: 0.00370955
89313: 0.0139227
89321: 0.000414211
89480: 0.000516473
89530: 0.0107757
89656: 0.000425407
89769: 0.00886355
89791: 0.000488061
89847: 0.0282352
89989: 0.00604036
90451: 0.0253337
91155: 0.00213479
91363: 0.00947932
91988: 0.00173465
92171: 0.0190771
92377: 0.000721857
92389: 0.00159993
92413: 0.00740447
92682: 0.000208479
92691: 0.00712231
93442: 0.0111018
93489: 0.00712813
93497: 0.00968176
93500: 0.00792857
94139: 0.00333605
94240: 0.023069
94298: 0.00843557
94385: 9.75604e-05
94392: 0.00593704
94623: 0.0032203
95171: 0.0174802
95363: 0.0302166
95405: 0.0264653
95815: 0.0124072
95953: 0.00436456
96791: 0.00419223
97218: 0.0144824
97851: 0.0024881
98032: 0.00156254
98356: 0.0100446
98566: 6.22248e-05
98616: 0.00918731
98680: 0.0035376
98681: 5.46307e-05
99442: 0.0335299
100023: 6.18695e-05
100040: 0.00491439
100097: 0.00305176
100248: 0
100468: 0.00429432
100563: 0.00795386
100582: 0.026647
100597: 0.0158109
100623: 0.013337
100681: 0
100791: 0.00285072
100796: 0.00303386
100821: 0.00284249
100899: 0.00484212
101359: 0.0328464
101406: 0.000165611
101407: 0.00063421
101684: 0.000280029
101733: 0.00620297
101941: 0.00710946
102024: 0.00712002
102075: 0.0127058
102146: 0.00217032
102221: 0.0015022
102338: 0.00853828
102490: 0.0168631
102797: 0.02117
102910: 0.0034065
103191: 0.0165992
103768: 7.89038e-05
103791: 0.00796256
104537: 0
104854: 0.010738
105219: 0.0111345
105222: 0.00960537
105776: 0.00718312
105868: 0.0116653
105906: 0.00489716
106346: 0.00345828
106421: 0.00981367
106539: 0.00793444
106659: 0.00636916
106674: 0.00630394
107334: 0.00105187
107433: 0.00104351
107527: 0.00719525
107594: 0.00482663
107733: 0.0105006
107735: 0.0103512
107783: 0.010853
107794: 0.00742505
107821: 0.00175213
107827: 0.0150682
107842: 0.00190196
107963: 0.00649085
108037: 0.0092223
108104: 0.00209334
108107: 0.0115729
108120: 0.0165964
108127: 0.00970519
108145: 0.00787544
108151: 0.0193597
108161: 0.0152752
108163: 0.0113843
108167: 0.0219387
108240: 0.00708664
108257: 0.00452674
108337: 0.0121833
108342: 0.0100042
108924: 0.00183726
108956: 0.0173211
109569: 0.00574718
109963: 0.0052576
110280: 0.0134074
110940: 0.00453426
111051: 0.00724252
111475: 0.00588612
112082: 0.00906376
112631: 0.0114228
113189: 0.00133501
113422: 0.0151642
113558: 0.00449951
113565: 0.00607267
113604: 0.0126795
113650: 0.00413109
114519: 0.010357
114549: 0.0119356
114655: 0.00770241
116673: 0.00461497
118450: 0.0113378
119887: 0.00540425
120181: 0.00105812
120221: 0.0116714
121460: 0.00178561
123705: 0.000223759
124358: 0.00830819
124408: 0.0066141
124468: 0.0113663
124490: 8.88391e-05
125293: 0.00697523
125315: 0.0266554
126506: 0.00483477
126627: 0.00142187
126721: 0
127759: 5.611e-05
129120: 0.0121381
129648: 0.00799797
130495: 0.00896986
130715: 0.00125679
133699: 0.00594818
133996: 0.000793136
134312: 0.00517929
135976: 0.0279631
136320: 0.0105603
136566: 0.00605306
136688: 0.00505662
137174: 0.00830074
137589: 0.00889862
138268: 0.0103917
139069: 0.00624828
140362: 0.00497884
140618: 0.00676344
140624: 0.00889753
140711: 0.00062087
140989: 0.00417299
141010: 0.00261346
141624: 0.00370756
141831: 0.0228536
142030: 0.00234883
142049: 0.0167496
142058: 0.00866894
142314: 0.0116311
142443: 0.00026057
142464: 0.000574754
142552: 0.00972563
142554: 0.00827561
142927: 0.0101442
143270: 0.00655859
143417: 0.000261348
143518: 0
143675: 6.36236e-05
143752: 0.000929713
143840: 0.00559704
143904: 0.00097507
144040: 0.00325145
144233: 0.00335517
144553: 0.00326526
144598: 0.000803455
144633: 0.0136862
144674: 0.00307033
144947: 0.000256514
145043: 0.0106549
145166: 0.0108316
145371: 0.0221452
145381: 1.8032e-05
145478: 0.00251923
145479: 0.00334706
145591: 0.00290353
145630: 0.00906062
145813: 0.00438095
145908: 0.00205692
146092: 6.36236e-05
146145: 0.00270027
146296: 0.0238042
146606: 0.00742611
146695: 0.0160282
146699: 0.00689792
146721: 0.00258264
146839: 0.000226198
146902: 0.000316294
146977: 0.0274756
147000: 0.00107836
147128: 9.17392e-05
147184: 0.00540115
147292: 0.000368968
147375: 0.00877926
147429: 0.00349924
147575: 0.0275071
147675: 0.0169554
147943: 0.00485604
148228: 0.0002985
148285: 0.0251659
148576: 0.0228797
148690: 0.00563446
148956: 0.00952756
149077: 0.00438951
149104: 0.00585277
149131: 0.0013603
149225: 0.00379194
149245: 0.00219765
149349: 0.0079191
149426: 0.00126623
149755: 0.000327108
149875: 0.00377098
150200: 0.00343508
150927: 0.0144186
151222: 0.0141666
151267: 0.00264676
151488: 0.00803875
151799: 0.0280661
151916: 0.0130893
151921: 0.0118837
151976: 0.00407621
152059: 0.000405159
152171: 0.0014871
152256: 0.0157974
152420: 0.00417082
152560: 0.0128741
152783: 0.028866
152835: 0.00192523
152949: 0.00198422
153067: 0.0244527
153850: 0.0113713
153863: 0.0271104
153977: 0.00108728
154105: 0.00823014
154164: 0.00462073
154450: 0.00851841
154698: 0.00461522
154707: 0.0004717
154711: 0.0323307
155443: 0.000628369
155558: 0.00490818
155698: 0.00257579
155747: 0.0129056
155835: 3.59323e-05
155869: 0.00116001
156101: 0.00180956
156166: 0.0123405
156282: 0.00463933
156423: 0.000629895
156486: 0.00635575
156609: 0.0024446
156799: 0.00346233
157095: 0
157105: 0.0123799
157279: 0.00233305
157447: 0.00369508
157935: 0.0016599
158019: 0.00692567
158363: 2.52051e-05
158382: 0.00482221
158384: 0.00162048
158466: 0.00559745
158499: 7.70091e-05
158555: 0.00367938
158772: 0.00170109
159081: 0.000507002
159846: 0.0219711
160073: 0.00533617
160126: 0.00470432
160206: 0
160227: 0.00384718
160286: 0
160332: 0.00132665
160431: 0.00120532
160466: 0.00729406
160512: 0
160527: 0.00338642
160656: 0.00259519
160663: 0.00290942
160949: 0.00828679
161316: 0.00578347
161515: 0.0030277
161535: 0.0209771
161588: 0.0100421
161778: 0.00589131
162281: 0.016688
162292: 0.00634417
162300: 0.00372894
162449: 0.00416551
162469: 0.00518749
162790: 0.012685
162971: 0.0476676
163011: 0.00230953
163063: 0.00460719
163222: 0.00699704
163273: 0
163837: 0.00489487
163879: 0.000250151
163955: 0.00451274
164212: 0.000357602
164455: 0.00020261
164641: 0.0132281
165008: 0.00211078
165111: 0.00433144
165228: 0.00377689
165237: 0.00466039
165296: 0.00414918
165302: 0.01485
165451: 0.00719827
165539: 0.00296989
165705: 0.00578642
165858: 0.000339245
165886: 0.0172145
166395: 0.00316199
166428: 0.00475831
166789: 0.000665711
166868: 0.000682912
166886: 0.00520866
167079: 0.0281346
167288: 0.00119912
167411: 0.00843024
167583: 0.0157792
167599: 0.000943866
167752: 0.0184973
167999: 0.00435507
168244: 0.000269522
168339: 0.00533222
168404: 0.00580785
168431: 3.63352e-05
168432: 0.00771301
168441: 0.00205798
168464: 0.00515604
168552: 0.0203815
168632: 0.0113405
168701: 0.013716
168890: 0.0187917
169055: 0.00363798
169180: 0.00536684
169191: 1.04752e-05
169366: 0.0153101
169376: 0.0043271
169540: 0.00283474
170021: 0.00773206
170318: 0.00457633
170326: 0.00601409
170406: 0.000395383
170491: 0.00862899
170508: 0.000301775
170644: 0.0139683
170662: 0.0037442
170691: 0.0100179
